"week","store","price_1","price_2","price_3","price_4","price_5","price_6","price_7","price_8","price_9","price_10","price_11","prom_1","prom_2","prom_3","prom_4","prom_5","prom_6","prom_7","prom_8","prom_9","prom_10","prom_11","income_1","income_2","income_3","income_4","income_5","income_6","income_7","income_8","income_9","income_10","income_11","mkt_share_1","mkt_share_2","mkt_share_3","mkt_share_4","mkt_share_5","mkt_share_6","mkt_share_7","mkt_share_8","mkt_share_9","mkt_share_10","mkt_share_11","branded_1","branded_2","branded_3","branded_4","branded_5","branded_6","branded_7","branded_8","branded_9","branded_10","branded_11"
1,90,3.37,4.67,7.01,2.67,4.97,8.22,2.19,3.49,3.97,1.79,4.49,0,0,0,0,0,0,0,0,0,0,0,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,0.0123662894948371,0.0556483027267668,0.0185494342422556,0.0370988684845112,0.00927471712112781,0.00309157237370927,0.00309157237370927,0.00927471712112781,0.0123662894948371,0.0247325789896741,0.00309157237370927,1,1,1,1,1,1,1,1,1,0,0
1,91,3.31,4.87,6.64,2.67,4.97,7.99,3.15,3.57,3.97,1.83,4.49,0,0,0,0,0,0,0,0,0,0,0,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,0.0227568270481144,0.02925877763329,0.0227568270481144,0.0357607282184655,0.00650195058517555,0.00975292587776333,0.00975292587776333,0.00325097529258778,0.0162548764629389,0.0325097529258778,0.00325097529258778,1,1,1,1,1,1,1,1,1,0,0
1,92,3.33,4.61,6.9,2.67,4.97,7.99,2.48,3.49,3.97,1.82,4.49,0,0,0,0,0,0,0,0,0,0,0,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,0.0585708707536119,0.0306799799185586,0.0362581580855693,0.0306799799185586,0.00278908908350533,0.00278908908350533,0.0139454454175266,0.00278908908350533,0.0223127126680426,0.0474145144195906,0.00278908908350533,1,1,1,1,1,1,1,1,1,0,0
1,93,3.39,4.94,7.55,3.01,4.97,7.99,2.91,3.49,3.97,1.8,4.49,0,0,0,0,0,0,0,0,0,0,0,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,0.0232810802421232,0.0232810802421232,0.0258678669356925,0.0439753737906772,0.0155207201614155,0.0155207201614155,0.0232810802421232,0.0051735733871385,0.0129339334678462,0.0491489471778157,0.00258678669356925,1,1,1,1,1,1,1,1,1,0,0
1,94,3.26,4.62,7.05,2.67,4.97,7.99,2.48,3.49,3.97,1.8,4.49,0,0,0,0,0,0,0,0,0,0,0,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,0.0490784164030974,0.0218126295124877,0.0354455229577926,0.0408986803359145,0.0163594721343658,0.0081797360671829,0.0136328934453048,0.00272657868906097,0.0109063147562439,0.0245392082015487,0.00272657868906097,1,1,1,1,1,1,1,1,1,0,0
1,95,3.39,4.89,6.93,3.01,4.97,7.99,2.55,3.49,3.97,1.82,4.49,0,0,0,0,0,0,0,0,0,0,0,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,0.0447067238912732,0.0327849308536004,0.0178826895565093,0.0238435860753457,0.0149022412970911,0.00298044825941822,0.0178826895565093,0.00596089651883643,0.0149022412970911,0.0357653791130186,0.00298044825941822,1,1,1,1,1,1,1,1,1,0,0
1,97,3.35,4.87,7.15,2.67,4.97,7.99,3.15,3.57,3.97,1.83,4.49,0,0,0,0,0,0,0,0,0,0,0,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,0.0378918360316913,0.034447123665174,0.0275576989321392,0.0275576989321392,0.0241129865656218,0.00688942473303479,0.0103341370995522,0.0034447123665174,0.0206682741991044,0.0585601102307957,0.0034447123665174,1,1,1,1,1,1,1,1,1,0,0
1,98,3.35,4.12,6.59,2.67,4.97,7.99,2.37,2.99,3.97,1.75,4.49,0,0,0,0,0,0,0,0,0,0,0,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,0.0249144979728658,0.0883332200856153,0.023782020792281,0.0260469751534507,0.023782020792281,0.00339743154175443,0.00905981744467849,0.00452990872233924,0.0249144979728658,0.0385042241398836,0.00113247718058481,1,1,1,1,1,1,1,1,1,0,0
1,100,3.34,4.4,6.65,3.01,4.97,7.99,2.33,3.45,3.97,1.8,4.49,0,0,0,0,0,0,0,0,0,0,0,10.0365751,10.0365751,10.0365751,10.0365751,10.0365751,10.0365751,10.0365751,10.0365751,10.0365751,10.0365751,10.0365751,0.0256305105597704,0.0768915316793111,0.0307566126717244,0.0324653133757091,0.0136696056318775,0.00512610211195407,0.00341740140796938,0.00512610211195407,0.0119609049278928,0.0410088168956326,0.00170870070398469,1,1,1,1,1,1,1,1,1,0,0
1,101,3.28,4.26,6.59,2.67,4.97,7.99,2.91,3.37,3.97,1.81,4.49,0,0,0,0,0,0,0,0,0,0,0,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,0.036468330134357,0.0652591170825336,0.036468330134357,0.0403071017274472,0.0249520153550864,0.0115163147792706,0.0153550863723608,0.00191938579654511,0.036468330134357,0.0825335892514395,0.00191938579654511,1,1,1,1,1,1,1,1,1,0,0
1,103,3.25,4.26,6.26,2.67,4.97,7.99,2.43,3.22,3.97,1.71,4.49,0,0,0,0,0,0,0,0,0,0,0,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,0.0382425427041727,0.0871080139372822,0.0148720999405116,0.0467408855273222,0.0127475142347242,0.00424917141157474,0.0127475142347242,0.0106229285289369,0.00637375711736211,0.112603042406731,0.00212458570578737,1,1,1,1,1,1,1,1,1,0,0
1,104,3.37,4.81,6.75,2.67,4.97,7.99,3.15,3.49,3.97,1.79,4.49,0,0,0,0,0,0,0,0,0,0,0,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,0.0388560770904569,0.0854833695990053,0.0427416847995026,0.050512900217594,0.0388560770904569,0.0155424308361828,0.0116568231271371,0.00388560770904569,0.0388560770904569,0.0621697233447311,0.00388560770904569,1,1,1,1,1,1,1,1,1,0,0
1,105,3.3,4.29,6.79,2.67,4.97,7.99,3.63,2.99,3.97,1.71,4.49,0,0,0,0,0,0,0,0,0,0,0,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,0.0395437895437895,0.0894938394938395,0.0395437895437895,0.0353812853812854,0.0228937728937729,0.0104062604062604,0.00416250416250416,0.00624375624375624,0.024975024975025,0.0645188145188145,0.00208125208125208,1,1,1,1,1,1,1,1,1,0,0
1,107,3.25,4.71,6.75,2.67,4.97,7.99,2.19,3.49,3.97,1.77,4.49,0,0,0,0,0,0,0,0,0,0,0,10.82713119,10.82713119,10.82713119,10.82713119,10.82713119,10.82713119,10.82713119,10.82713119,10.82713119,10.82713119,10.82713119,0.0431932516896184,0.0787641648457747,0.0279485746226942,0.0406524721784644,0.0381116926673103,0.0127038975557701,0.00254077951115402,0.00508155902230804,0.0203262360892322,0.0508155902230804,0.00254077951115402,1,1,1,1,1,1,1,1,1,0,0
1,109,3.28,4.84,7.37,3.01,4.97,7.99,3.14,3.49,3.97,1.78,4.49,0,0,0,0,0,0,0,0,0,0,0,11.23319833,11.23319833,11.23319833,11.23319833,11.23319833,11.23319833,11.23319833,11.23319833,11.23319833,11.23319833,11.23319833,0.0317561130517625,0.0816585764188178,0.0362927006305857,0.0181463503152928,0.0317561130517625,0.0249512316835276,0.0181463503152928,0.00907317515764642,0.0181463503152928,0.0249512316835276,0.0022682937894116,1,1,1,1,1,1,1,1,1,0,0
1,110,3.31,4.77,6.99,2.67,4.97,7.99,3.15,3.49,3.97,1.81,4.49,0,0,0,0,0,0,0,0,0,0,0,10.52085999,10.52085999,10.52085999,10.52085999,10.52085999,10.52085999,10.52085999,10.52085999,10.52085999,10.52085999,10.52085999,0.0367480777928539,0.0791497060153777,0.0367480777928539,0.0395748530076888,0.0141338760741746,0.0113071008593397,0.00848032564450475,0.00848032564450475,0.00848032564450475,0.0367480777928539,0.00282677521483492,1,1,1,1,1,1,1,1,1,0,0
1,111,3.38,4.69,5.87,3.01,4.97,8.22,2.52,3.49,3.97,1.79,4.49,0,0,0,0,0,0,0,0,0,0,0,10.13828296,10.13828296,10.13828296,10.13828296,10.13828296,10.13828296,10.13828296,10.13828296,10.13828296,10.13828296,10.13828296,0.0397440483287628,0.00794880966575255,0.00596160724931441,0.0218592265808195,0.0158976193315051,0.00198720241643814,0.013910416915067,0.0119232144986288,0.00596160724931441,0.00397440483287628,0.00198720241643814,1,1,1,1,1,1,1,1,1,0,0
1,112,3.31,4.29,6.54,2.67,4.97,7.99,2.19,3.05,3.97,1.74,4.49,0,0,0,0,0,0,0,0,0,0,0,10.88265918,10.88265918,10.88265918,10.88265918,10.88265918,10.88265918,10.88265918,10.88265918,10.88265918,10.88265918,10.88265918,0.037317610180244,0.104489308504683,0.0391834906892563,0.0559764152703661,0.0223905661081464,0.0223905661081464,0.00746352203604881,0.0111952830540732,0.0205246855991342,0.0559764152703661,0.0018658805090122,1,1,1,1,1,1,1,1,1,0,0
1,113,3.28,4.72,6.28,2.67,4.97,7.99,2.19,3.49,3.97,1.85,4.49,0,0,0,0,0,0,0,0,0,0,0,10.64766049,10.64766049,10.64766049,10.64766049,10.64766049,10.64766049,10.64766049,10.64766049,10.64766049,10.64766049,10.64766049,0.0408477101254265,0.045653323081359,0.0168196453457639,0.0336392906915277,0.0120140323898313,0.00240280647796626,0.00961122591186506,0.00961122591186506,0.0192224518237301,0.0216252583016964,0.00240280647796626,1,1,1,1,1,1,1,1,1,0,0
1,114,3.31,4.32,6.8,2.67,4.97,7.99,2.19,2.99,3.97,1.75,4.49,0,0,0,0,0,0,0,0,0,0,0,10.34794899,10.34794899,10.34794899,10.34794899,10.34794899,10.34794899,10.34794899,10.34794899,10.34794899,10.34794899,10.34794899,0.0424463230872626,0.0654380814261965,0.0282975487248417,0.0459835166778678,0.00707438718121043,0.00176859679530261,0.0159173711577235,0.0229917583389339,0.0229917583389339,0.0318347423154469,0.00176859679530261,1,1,1,1,1,1,1,1,1,0,0
1,115,3.27,4.3,6.84,2.67,4.97,7.99,2.19,3.49,3.97,1.82,4.49,0,0,0,0,0,0,0,0,0,0,0,10.94748525,10.94748525,10.94748525,10.94748525,10.94748525,10.94748525,10.94748525,10.94748525,10.94748525,10.94748525,10.94748525,0.0369801445070262,0.0938726745178358,0.0284462650054048,0.0483586505091881,0.0284462650054048,0.0142231325027024,0.0113785060021619,0.00568925300108096,0.0227570120043238,0.0682710360129715,0.00284462650054048,1,1,1,1,1,1,1,1,1,0,0
1,116,3.23,4.74,7.04,2.67,4.97,7.99,2.91,3.49,3.97,1.87,4.49,0,0,0,0,0,0,0,0,0,0,0,10.69711335,10.69711335,10.69711335,10.69711335,10.69711335,10.69711335,10.69711335,10.69711335,10.69711335,10.69711335,10.69711335,0.0295159386068477,0.052472779745507,0.0327954873409419,0.0360750360750361,0.0262363898727535,0.00983864620228257,0.00655909746818838,0.00655909746818838,0.0262363898727535,0.0393545848091303,0.00327954873409419,1,1,1,1,1,1,1,1,1,0,0
1,117,3.25,4.77,6.56,2.67,4.97,7.99,2.19,3.49,3.97,1.83,4.49,0,0,0,0,0,0,0,0,0,0,0,10.76096203,10.76096203,10.76096203,10.76096203,10.76096203,10.76096203,10.76096203,10.76096203,10.76096203,10.76096203,10.76096203,0.037599124965819,0.0410172272354389,0.0239267158873393,0.0512715340442986,0.0205086136177194,0.0136724090784796,0.00683620453923981,0.0136724090784796,0.0102543068088597,0.0546896363139185,0.00341810226961991,1,1,1,1,1,1,1,1,1,0,0
1,118,3.32,4.73,6.11,2.67,4.97,7.99,2.19,3.49,3.97,1.89,4.49,0,0,0,0,0,0,0,0,0,0,0,10.63236378,10.63236378,10.63236378,10.63236378,10.63236378,10.63236378,10.63236378,10.63236378,10.63236378,10.63236378,10.63236378,0.0397887578673226,0.0542573970918035,0.0217029588367214,0.0470230774795631,0.00723431961224047,0.0108514794183607,0.00723431961224047,0.00361715980612023,0.0108514794183607,0.0361715980612023,0.00361715980612023,1,1,1,1,1,1,1,1,1,0,0
1,119,3.29,4.76,6.83,2.67,4.97,7.99,3.22,3.57,3.97,1.82,4.49,0,0,0,0,0,0,0,0,0,0,0,10.75271926,10.75271926,10.75271926,10.75271926,10.75271926,10.75271926,10.75271926,10.75271926,10.75271926,10.75271926,10.75271926,0.0404905136510875,0.0520592318371124,0.02313743637205,0.0462748727441,0.0260296159185562,0.00289217954650625,0.0202452568255437,0.00289217954650625,0.00867653863951874,0.0491670522906062,0.00289217954650625,1,1,1,1,1,1,1,1,1,0,0
1,121,3.23,4.17,6.71,2.67,4.97,7.99,2.65,2.99,3.97,1.75,4.49,0,0,0,0,0,0,0,0,0,0,0,10.94992897,10.94992897,10.94992897,10.94992897,10.94992897,10.94992897,10.94992897,10.94992897,10.94992897,10.94992897,10.94992897,0.0333206397562833,0.0714013709063214,0.0309405940594059,0.049980959634425,0.0357006854531607,0.0142802741812643,0.00238004569687738,0.0119002284843869,0.00476009139375476,0.0309405940594059,0.00238004569687738,1,1,1,1,1,1,1,1,1,0,0
1,122,3.24,4.52,6.55,2.67,4.97,7.99,2.55,2.99,3.97,1.71,4.49,0,0,0,0,0,0,0,0,0,0,0,10.77505285,10.77505285,10.77505285,10.77505285,10.77505285,10.77505285,10.77505285,10.77505285,10.77505285,10.77505285,10.77505285,0.0336104723155846,0.0884486113568017,0.0212276667256324,0.0389173889969927,0.0318415000884486,0.0123828055899522,0.00707588890854413,0.0053069166814081,0.0194586944984964,0.0725278613125774,0.00176897222713603,1,1,1,1,1,1,1,1,1,0,0
1,123,3.28,4.66,7.04,2.67,4.97,7.99,2.19,3.49,3.97,1.8,4.49,0,0,0,0,0,0,0,0,0,0,0,10.33410045,10.33410045,10.33410045,10.33410045,10.33410045,10.33410045,10.33410045,10.33410045,10.33410045,10.33410045,10.33410045,0.0321811229318896,0.0511111952447658,0.0208230795441639,0.0359671373944648,0.0113580433877257,0.00378601446257525,0.00567902169386287,0.00946503615643812,0.00757202892515049,0.0283951084693144,0.00189300723128762,1,1,1,1,1,1,1,1,1,0,0
2,2,3.27,4.73,7.44,3.01,4.97,7.99,2.76,3.49,3.97,1.8,4.49,0,1,0,0,0,0,0,0,0,0,0,10.55320518,10.55320518,10.55320518,10.55320518,10.55320518,10.55320518,10.55320518,10.55320518,10.55320518,10.55320518,10.55320518,0.0429645542427497,0.0537056928034372,0.0465449337629789,0.0286430361618332,0.0429645542427497,0.0179018976011457,0.0107411385606874,0.0179018976011457,0.0143215180809166,0.025062656641604,0.00358037952022914,1,1,1,1,1,1,1,1,1,0,0
2,5,3.35,4.71,7.05,2.67,4.97,7.99,2.48,3.49,3.97,1.87,4.49,0,1,0,1,0,0,0,0,0,0,0,10.92237097,10.92237097,10.92237097,10.92237097,10.92237097,10.92237097,10.92237097,10.92237097,10.92237097,10.92237097,10.92237097,0.0536996212763552,0.0565259171330055,0.062178508846306,0.0706573964162569,0.0423944378497541,0.00565259171330055,0.0141314792832514,0.00847888756995082,0.0282629585665027,0.0452207337064044,0.00282629585665027,1,1,1,1,1,1,1,1,1,0,0
2,8,3.29,4.43,6.84,2.67,4.97,7.99,2.43,3.49,3.97,1.81,4.49,0,1,0,1,0,0,0,0,0,0,0,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,0.0382339920312311,0.098603453133175,0.0442709381414255,0.0422586227713607,0.0241477844407776,0.010061576850324,0.0120738922203888,0.00402463074012959,0.020123153700648,0.0563448303618143,0.0020123153700648,1,1,1,1,1,1,1,1,1,0,0
2,9,3.28,4.98,6.87,2.67,4.97,7.99,2.91,3.49,3.97,1.84,4.49,0,1,0,1,0,0,0,0,0,0,0,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,0.0311950541659577,0.102092904543134,0.0397027962112189,0.0425387102263059,0.0283591401508706,0.00850774204526119,0.0226873121206965,0.0141795700754353,0.0141795700754353,0.0340309681810448,0.00283591401508706,1,1,1,1,1,1,1,1,1,0,0
2,12,3.32,4.69,6.76,3.01,4.97,7.99,2.33,3.41,3.97,1.77,4.49,0,1,0,1,0,0,0,0,0,0,0,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,0.0452095916669681,0.0614850446670766,0.0198922203334659,0.0434012080002893,0.0198922203334659,0.00723353466671489,0.0108503020000723,0.00542515100003617,0.00723353466671489,0.0434012080002893,0.00180838366667872,1,1,1,1,1,1,1,1,1,0,0
2,14,3.31,4.51,6.95,3.01,4.97,7.99,2.98,3.49,3.97,1.85,4.49,0,1,0,1,0,0,0,0,0,0,0,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,0.0503778337531486,0.107952500899604,0.0467794170564951,0.0431810003598417,0.0395825836631882,0.0107952500899604,0.00719683339330694,0.0179920834832674,0.0107952500899604,0.0323857502698812,0.00359841669665347,1,1,1,1,1,1,1,1,1,0,0
2,18,3.31,4.49,7.04,2.67,4.97,7.99,2.33,3.49,3.97,1.79,4.49,0,1,0,1,0,0,0,0,0,0,0,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,0.0389914218871848,0.0888137942985876,0.021661901048436,0.0519885625162464,0.0194957109435924,0.0086647604193744,0.021661901048436,0.0043323802096872,0.0064985703145308,0.0498223724114028,0.0021661901048436,1,1,1,1,1,1,1,1,1,0,0
2,28,3.31,4.67,6.44,2.67,4.97,7.99,2.4,3.57,3.97,1.73,4.49,0,1,0,1,0,0,0,0,0,0,0,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,0.0268055449184346,0.0536110898368691,0.0191468177988818,0.0306349084782109,0.00765872711955273,0.00765872711955273,0.0268055449184346,0.00382936355977637,0.0114880906793291,0.0382936355977637,0.00382936355977637,1,1,1,1,1,1,1,1,1,0,0
2,32,3.35,4.49,6.72,3.01,4.97,7.99,2.33,3.49,3.97,1.84,4.49,0,1,0,1,0,0,0,0,0,0,0,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,0.0211473392802215,0.0480621347277761,0.0288372808366656,0.046139649338665,0.0211473392802215,0.0173023685019994,0.00961242694555521,0.00384497077822209,0.0153798831128883,0.0249923100584436,0.00192248538911104,1,1,1,1,1,1,1,1,1,0,0
2,33,3.28,4.43,6.4,3.01,4.97,7.99,2.98,3.57,3.97,1.82,4.49,0,1,0,1,0,0,0,0,0,0,0,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,0.0390033496994448,0.025237461570229,0.00917725875281054,0.0481806084522553,0.0229431468820263,0.00458862937640527,0.0137658881292158,0.00229431468820263,0.00458862937640527,0.0275317762584316,0.00229431468820263,1,1,1,1,1,1,1,1,1,0,0
2,40,3.22,4.44,6.26,2.67,4.97,7.99,2.19,3.49,3.97,1.78,4.49,0,1,0,1,0,0,0,0,0,0,0,10.55025042,10.55025042,10.55025042,10.55025042,10.55025042,10.55025042,10.55025042,10.55025042,10.55025042,10.55025042,10.55025042,0.046422860679837,0.098003816990767,0.0283695259710115,0.0490019084953835,0.0128952390777325,0.0128952390777325,0.0128952390777325,0.005158095631093,0.0128952390777325,0.061897147573116,0.0025790478155465,1,1,1,1,1,1,1,1,1,0,0
2,44,3.24,4.56,6.83,2.67,4.97,7.99,2.4,3.49,3.97,1.86,4.49,0,1,0,1,0,0,0,0,0,0,0,10.86915875,10.86915875,10.86915875,10.86915875,10.86915875,10.86915875,10.86915875,10.86915875,10.86915875,10.86915875,10.86915875,0.0194741966893866,0.0454397922752353,0.0519311911716975,0.0551768906199286,0.0129827977929244,0.00649139889646219,0.0227198961376177,0.00973709834469328,0.0324569944823109,0.0194741966893866,0.00324569944823109,1,1,1,1,1,1,1,1,1,0,0
2,45,3.33,4.45,7.01,2.67,4.97,7.99,2.55,3.57,3.97,1.83,4.49,0,1,0,1,0,0,0,0,0,0,0,10.74537796,10.74537796,10.74537796,10.74537796,10.74537796,10.74537796,10.74537796,10.74537796,10.74537796,10.74537796,10.74537796,0.0226193168966297,0.0829374952876423,0.0226193168966297,0.0452386337932594,0.0301590891955063,0.0150795445977531,0.0150795445977531,0.00376988614943829,0.0150795445977531,0.0603181783910126,0.00376988614943829,1,1,1,1,1,1,1,1,1,0,0
2,47,3.31,4.93,6.72,2.67,4.97,7.99,2.48,3.49,3.97,1.84,4.49,0,1,0,1,0,0,0,0,0,0,0,10.63532646,10.63532646,10.63532646,10.63532646,10.63532646,10.63532646,10.63532646,10.63532646,10.63532646,10.63532646,10.63532646,0.0818330605564648,0.0467617488894085,0.0506585612968592,0.0623489985192113,0.0194840620372535,0.0155872496298028,0.0194840620372535,0.00389681240745071,0.0155872496298028,0.0467617488894085,0.00389681240745071,1,1,1,1,1,1,1,1,1,0,0
2,48,3.37,4.53,6.64,2.67,4.97,7.99,2.19,3.49,3.97,1.85,4.49,0,1,0,1,0,0,0,0,0,0,0,10.75602879,10.75602879,10.75602879,10.75602879,10.75602879,10.75602879,10.75602879,10.75602879,10.75602879,10.75602879,10.75602879,0.0283607487237663,0.0850822461712989,0.0283607487237663,0.0567214974475326,0.0324122842557329,0.0162061421278665,0.00810307106393323,0.00810307106393323,0.0324122842557329,0.0445668908516328,0.00405153553196662,1,1,1,1,1,1,1,1,1,0,0
2,49,3.28,4.56,6.69,2.67,4.97,7.99,2.91,3.49,3.97,1.8,4.49,0,1,0,1,0,0,0,0,0,0,0,10.80675383,10.80675383,10.80675383,10.80675383,10.80675383,10.80675383,10.80675383,10.80675383,10.80675383,10.80675383,10.80675383,0.058343057176196,0.04487927475092,0.040391347275828,0.017951709900368,0.004487927475092,0.004487927475092,0.008975854950184,0.013463782425276,0.031415492325644,0.031415492325644,0.004487927475092,1,1,1,1,1,1,1,1,1,0,0
2,50,3.36,4.5,6.58,2.67,4.97,7.99,2.77,3.49,3.97,1.82,4.49,0,1,0,1,0,0,0,0,0,0,0,10.58930796,10.58930796,10.58930796,10.58930796,10.58930796,10.58930796,10.58930796,10.58930796,10.58930796,10.58930796,10.58930796,0.0561361084722342,0.0518179462820623,0.0259089731410312,0.0474997840918905,0.0215908109508593,0.00431816219017186,0.0215908109508593,0.0129544865705156,0.0215908109508593,0.0474997840918905,0.00431816219017186,1,1,1,1,1,1,1,1,1,0,0
2,51,3.28,4.73,7.19,2.67,4.97,7.99,3.63,3.49,3.97,1.81,4.49,0,1,0,1,0,0,0,0,0,0,0,10.62083942,10.62083942,10.62083942,10.62083942,10.62083942,10.62083942,10.62083942,10.62083942,10.62083942,10.62083942,10.62083942,0.0346216794661966,0.0598010827143397,0.0440639556842503,0.0723907843384112,0.0220319778421251,0.0188845524361073,0.00629485081203575,0.00629485081203575,0.0125897016240715,0.0660959335263754,0.00314742540601788,1,1,1,1,1,1,1,1,1,0,0
2,52,3.27,4.61,7.67,3.01,4.97,7.99,2.76,3.49,3.97,1.8,4.49,0,1,0,1,0,0,0,0,0,0,0,11.05101698,11.05101698,11.05101698,11.05101698,11.05101698,11.05101698,11.05101698,11.05101698,11.05101698,11.05101698,11.05101698,0.0401482396541075,0.0710315009264978,0.0494132180358246,0.0555898702903027,0.0463248919085855,0.0216182828906733,0.00926497838171711,0.00926497838171711,0.0216182828906733,0.0216182828906733,0.00308832612723904,1,1,1,1,1,1,1,1,1,0,0
2,53,3.31,4.27,7.27,3.01,4.97,7.99,2.76,3.49,3.97,1.81,4.49,0,1,0,1,0,0,0,0,0,0,0,10.60000405,10.60000405,10.60000405,10.60000405,10.60000405,10.60000405,10.60000405,10.60000405,10.60000405,10.60000405,10.60000405,0.0325992465951898,0.0398435236163431,0.0362213851057664,0.0289771080846132,0.0144885540423066,0.0108664155317299,0.0108664155317299,0.00724427702115329,0.0289771080846132,0.0470878006374964,0.00362213851057664,1,1,1,1,1,1,1,1,1,0,0
2,54,3.28,4.59,7.41,2.67,4.97,7.99,2.4,3.49,3.97,1.82,4.49,0,1,0,1,0,0,0,0,0,0,0,10.91089788,10.91089788,10.91089788,10.91089788,10.91089788,10.91089788,10.91089788,10.91089788,10.91089788,10.91089788,10.91089788,0.031523642732049,0.0735551663747811,0.042031523642732,0.0525394045534151,0.021015761821366,0.0140105078809107,0.0245183887915937,0.00700525394045534,0.0140105078809107,0.0525394045534151,0.00350262697022767,1,1,1,1,1,1,1,1,1,0,0
2,56,3.27,4.67,7.1,2.67,4.97,7.99,2.43,3.49,3.97,1.8,4.49,0,1,0,1,0,0,0,0,0,0,0,10.83182543,10.83182543,10.83182543,10.83182543,10.83182543,10.83182543,10.83182543,10.83182543,10.83182543,10.83182543,10.83182543,0.0250680418278184,0.0859475719810915,0.0322303394929093,0.0537172324881822,0.0358114883254548,0.00358114883254548,0.0214868929952729,0.0107434464976364,0.0143245953301819,0.0465549348230912,0.00358114883254548,1,1,1,1,1,1,1,1,1,0,0
2,59,3.34,4.46,6.75,2.67,4.97,7.99,2.91,3.57,3.97,1.82,4.49,0,1,0,1,0,0,0,0,0,0,0,10.7150398,10.7150398,10.7150398,10.7150398,10.7150398,10.7150398,10.7150398,10.7150398,10.7150398,10.7150398,10.7150398,0.0292470961811649,0.0501378791677112,0.0501378791677112,0.062672348959639,0.0250689395838556,0.00417815659730927,0.0167126263892371,0.00417815659730927,0.0334252527784741,0.0877412885434946,0.00417815659730927,1,1,1,1,1,1,1,1,1,0,0
2,62,3.37,4.64,7.53,3.01,4.97,7.99,2.33,3.49,3.97,1.81,4.49,0,1,0,1,0,0,0,0,0,0,0,11.23619652,11.23619652,11.23619652,11.23619652,11.23619652,11.23619652,11.23619652,11.23619652,11.23619652,11.23619652,11.23619652,0.0407618765285704,0.0741125027792189,0.0407618765285704,0.0592900022233751,0.0296450011116875,0.0259393759727266,0.0148225005558438,0.0111168754168828,0.0370562513896094,0.0370562513896094,0.00370562513896094,1,1,1,1,1,1,1,1,1,0,0
2,64,3.24,4.46,7.08,2.67,4.97,7.99,2.19,3.49,3.97,1.8,4.49,0,1,0,1,0,0,0,0,0,0,0,10.60581744,10.60581744,10.60581744,10.60581744,10.60581744,10.60581744,10.60581744,10.60581744,10.60581744,10.60581744,10.60581744,0.0516980831941462,0.0516980831941462,0.0318142050425515,0.063628410085103,0.0198838781515947,0.00795355126063787,0.0198838781515947,0.00397677563031894,0.0238606537819136,0.0516980831941462,0.00397677563031894,1,1,1,1,1,1,1,1,1,0,0
